Date,Close,High,Low,Open,Volume,High_Low,ATR
2014-01-02,10.006667137145996,10.165332794189453,9.770000457763672,9.986666679382324,92826000,0.39533233642578125,
2014-01-03,9.970666885375977,10.145999908447266,9.90666675567627,10.0,70425000,0.2393331527709961,
2014-01-06,9.800000190734863,10.026666641235352,9.682666778564453,10.0,80416500,0.34399986267089844,
2014-01-07,9.957332611083984,10.026666641235352,9.683333396911621,9.841333389282227,75511500,0.34333324432373047,
2014-01-08,10.085332870483398,10.24666690826416,9.917332649230957,9.923333168029785,92448000,0.3293342590332031,
2014-01-09,9.835332870483398,10.228667259216309,9.789999961853027,10.166666984558105,80730000,0.43866729736328125,
2014-01-10,9.714667320251465,9.926667213439941,9.483332633972168,9.897333145141602,111691500,0.44333457946777344,
2014-01-13,9.28933334350586,9.800000190734863,9.187999725341797,9.718667030334473,94741500,0.6120004653930664,
2014-01-14,10.751333236694336,10.800000190734863,9.111332893371582,9.366666793823242,414105000,1.6886672973632812,
2014-01-15,10.942000389099121,11.482000350952148,10.80666732788086,11.229999542236328,306984000,0.6753330230712891,
2014-01-16,11.39799976348877,11.513333320617676,10.826666831970215,10.833333015441895,179391000,0.6866664886474609,
2014-01-17,11.333999633789062,11.546667098999023,11.196666717529297,11.345999717712402,138093000,0.35000038146972656,
2014-01-21,11.778667449951172,11.81933307647705,11.387332916259766,11.416000366210938,146020500,0.43200016021728516,
2014-01-22,11.904000282287598,12.021332740783691,11.650667190551758,11.854000091552734,105339000,0.3706655502319336,0.5249048641749791
2014-01-23,12.100000381469727,12.158666610717773,11.561332702636719,11.815333366394043,118011000,0.5973339080810547,0.5393335478646415
2014-01-24,11.640000343322754,12.031999588012695,11.5686674118042,11.856666564941406,114964500,0.4633321762084961,0.5553334781101772
2014-01-27,11.307999610900879,11.861332893371582,10.980667114257812,11.677332878112793,130746000,0.8806657791137695,0.5936667578560966
2014-01-28,11.892000198364258,11.932000160217285,11.399999618530273,11.433333396911621,91401000,0.5320005416870117,0.6071429933820452
2014-01-29,11.682000160217285,11.939332962036133,11.541999816894531,11.686667442321777,89032500,0.39733314514160156,0.6120000566755023
2014-01-30,12.189332962036133,12.3186674118042,11.800666809082031,11.866666793823242,128475000,0.518000602722168,0.6176667213439941
2014-01-31,12.093999862670898,12.399999618530273,11.900667190551758,11.923333168029785,97632000,0.4993324279785156,0.62166656766619
2014-02-03,11.807332992553711,12.325332641601562,11.677332878112793,12.192667007446289,101473500,0.6479997634887695,0.6242379461015973
2014-02-04,11.915332794189453,12.106666564941406,11.74666690826416,12.046667098999023,70294500,0.3599996566772461,0.5293331146240234
2014-02-05,11.628000259399414,12.03933334350586,11.290666580200195,11.886667251586914,109020000,0.7486667633056641,0.5345712389264788
2014-02-06,11.892000198364258,12.007332801818848,11.733332633972168,11.75333309173584,87624000,0.2740001678466797,0.5050950731549945
2014-02-07,12.435333251953125,12.442000389099121,11.973333358764648,12.067333221435547,133927500,0.46866703033447266,0.5135712623596191
2014-02-10,13.104000091552734,13.286666870117188,12.621333122253418,12.62266731262207,194560500,0.6653337478637695,0.5302379471915108
2014-02-11,13.107999801635742,13.479999542236328,12.846667289733887,13.264666557312012,160648500,0.6333322525024414,0.5489998544965472
2014-02-12,13.021332740783691,13.218000411987305,12.954667091369629,13.052000045776367,77605500,0.2633333206176758,0.5251426696777344
2014-02-13,13.308667182922363,13.514666557312012,12.883333206176758,12.88933277130127,120439500,0.6313333511352539,0.5371427536010742
2014-02-14,13.215332984924316,13.458666801452637,13.133333206176758,13.206666946411133,92370000,0.3253335952758789,0.4974761690412249
2014-02-18,13.579999923706055,13.733332633972168,13.423999786376953,13.682666778564453,139992000,0.30933284759521484,0.48157133374895367
2014-02-19,12.909333229064941,13.579999923706055,12.894000053405762,13.579999923706055,242535000,0.685999870300293,0.502190385546003
2014-02-20,13.998000144958496,14.347332954406738,13.751333236694336,14.333999633789062,270034500,0.5959997177124023,0.5077617509024483
2014-02-21,13.973333358764648,14.26533317565918,13.946000099182129,14.109333038330078,117282000,0.3193330764770508,0.49490465436662945
2014-02-24,14.510000228881836,14.557332992553711,13.887999534606934,13.917332649230957,124176000,0.6693334579467773,0.4964284896850586
2014-02-25,16.53333282470703,17.280000686645508,15.229999542236328,15.333333015441895,490225500,2.0500011444091797,0.617142881665911
2014-02-26,16.866666793823242,17.666667938232422,16.5,17.238666534423828,369069000,1.1666679382324219,0.6470001084463937
2014-02-27,16.836000442504883,17.459999084472656,16.55533218383789,17.416667938232422,269187000,0.9046669006347656,0.6920477322169712
2014-02-28,16.320667266845703,16.845333099365234,16.170000076293945,16.643333435058594,218847000,0.6753330230712891,0.7068095888410296
2014-03-03,16.70400047302246,16.77666664123535,15.666000366210938,15.817333221435547,196339500,1.110666275024414,0.7386190550667899
2014-03-04,16.98933219909668,17.333332061767578,16.85533332824707,17.23200035095215,131184000,0.4779987335205078,0.7275238037109375
2014-03-05,16.8439998626709,17.132667541503906,16.786666870117188,17.114667892456055,89035500,0.34600067138671875,0.7334286144801548
2014-03-06,16.862667083740234,17.166667938232422,16.6299991607666,16.94266700744629,110416500,0.5366687774658203,0.7266668592180524
2014-03-07,16.413999557495117,16.989999771118164,16.29400062561035,16.862667083740234,117184500,0.6959991455078125,0.7531429699489048
2014-03-10,15.922666549682617,16.200000762939453,15.737333297729492,16.18000030517578,115921500,0.46266746520996094,0.7640954426356724
2014-03-11,15.62733268737793,16.30666732788086,15.495332717895508,15.766667366027832,132151500,0.8113346099853516,0.773047924041748
2014-03-12,16.099332809448242,16.5,15.407333374023438,15.433333396911621,146316000,1.0926666259765625,0.8085241317749023
2014-03-13,15.852666854858398,16.279333114624023,15.600000381469727,16.252666473388672,93544500,0.6793327331542969,0.8342383929661342
2014-03-14,15.39799976348877,15.795999526977539,15.221332550048828,15.685999870300293,124345500,0.5746669769287109,0.8274765014648438
2014-03-17,15.59866714477539,15.862000465393066,15.366666793823242,15.66333293914795,88689000,0.4953336715698242,0.7164288248334613
2014-03-18,16.002666473388672,16.100000381469727,15.668000221252441,15.796667098999023,93634500,0.43200016021728516,0.6639525549752372
2014-03-19,15.72266674041748,16.10333251953125,15.567333221435547,16.092666625976562,76069500,0.5359992980957031,0.6376191547938755
2014-03-20,15.660667419433594,15.949999809265137,15.557332992553711,15.744000434875488,57268500,0.3926668167114258,0.6174287114824567
2014-03-21,15.259332656860352,15.74666690826416,15.166666984558105,15.73466682434082,123253500,0.5799999237060547,0.5795239721025739
2014-03-24,14.678000450134277,15.326666831970215,14.017999649047852,15.316666603088379,169932000,1.3086671829223633,0.6388574327741351
2014-03-25,14.696000099182129,15.136667251586914,14.526666641235352,14.942667007446289,117981000,0.6100006103515625,0.6577145712716239
2014-03-26,14.197333335876465,14.84000015258789,14.09000015258789,14.796667098999023,103609500,0.75,0.672952515738351
2014-03-27,13.821332931518555,14.239999771118164,13.533332824707031,14.157999992370605,142435500,0.7066669464111328,0.6737145015171596
2014-03-28,14.157999992370605,14.447999954223633,14.017999649047852,14.186667442321777,145272000,0.43000030517578125,0.6713811329432896
2014-03-31,13.896666526794434,14.449999809265137,13.759332656860352,14.433333396911621,125700000,0.6906671524047852,0.662762028830392
2014-04-01,14.464667320251465,14.543999671936035,13.905332565307617,13.934666633605957,110571000,0.638667106628418,0.630333491734096
2014-04-02,15.352666854858398,15.392666816711426,14.536666870117188,14.666666984558105,161734500,0.8559999465942383,0.6429525784083775
2014-04-03,15.026666641235352,15.715332984924316,14.800000190734863,15.353333473205566,163855500,0.9153327941894531,0.667285851069859
2014-04-04,14.148667335510254,15.218000411987305,14.083333015441895,15.067333221435547,170184000,1.1346673965454102,0.7129525457109723
2014-04-07,13.834667205810547,14.41333293914795,13.567333221435547,13.720666885375977,147832500,0.8459997177124023,0.7425239426749093
2014-04-08,14.36400032043457,14.432666778564453,13.761333465576172,14.00333309173584,103339500,0.6713333129882812,0.7521906580243792
2014-04-09,14.461999893188477,14.563332557678223,14.059332847595215,14.450667381286621,77368500,0.5039997100830078,0.7601430075509208
2014-04-10,13.612667083740234,14.5,13.586000442504883,14.454667091369629,108172500,0.9139995574951172,0.7840001242501395
2014-04-11,13.585332870483398,13.800000190734863,13.239999771118164,13.37399959564209,136008000,0.5600004196166992,0.7305239268711635
2014-04-14,13.206000328063965,13.895999908447266,12.96066665649414,13.84000015258789,115545000,0.935333251953125,0.7537619726998466
2014-04-15,12.927332878112793,13.28600025177002,12.288000106811523,13.272666931152344,204889500,0.9980001449584961,0.7714762687683105
2014-04-16,13.27400016784668,13.332667350769043,12.721332550048828,13.133333206176758,108033000,0.6113348007202148,0.7646668297903878
2014-04-17,13.208000183105469,13.486000061035156,12.938667297363281,13.307332992553711,88902000,0.547332763671875,0.7730477196829659
2014-04-21,13.625332832336426,13.74666690826416,12.933333396911621,13.138667106628418,78873000,0.8133335113525391,0.7818096024649483
2014-04-22,14.576000213623047,14.621999740600586,13.667332649230957,13.757332801818848,147070500,0.9546670913696289,0.8043810299464634
2014-04-23,13.866000175476074,14.449333190917969,13.800000190734863,14.42199993133545,109434000,0.6493330001831055,0.7896191052028111
2014-04-24,13.857333183288574,14.186667442321777,13.546667098999023,14.053999900817871,82428000,0.6400003433227539,0.7699525015694755
2014-04-25,13.323332786560059,13.779999732971191,13.176667213439941,13.466667175292969,104950500,0.60333251953125,0.7320000103541783
2014-04-28,13.234000205993652,13.586000442504883,12.699999809265137,13.333333015441895,105630000,0.8860006332397461,0.7348572186061314
2014-04-29,13.79466724395752,13.8100004196167,13.035332679748535,13.21399974822998,86686500,0.7746677398681641,0.7422382490975517
