Date,Close,High,Low,Open,Volume,High_Low,ATR
2014-01-02,17.156702041625977,17.2776705233424,17.12227308585688,17.235797200404985,234684800,0.15539743748552226,
2014-01-03,16.779842376708984,17.17438394218297,16.762781952557027,17.14833031065933,392467600,0.4116019896259431,
2014-01-06,16.871335983276367,16.960355280594396,16.55092515345558,16.67034310212706,412610800,0.40943012713881544,
2014-01-07,16.750680923461914,16.93430364146784,16.684924016191996,16.88343546562028,317209200,0.2493796252758429,
2014-01-08,16.85675811767578,16.921893823094965,16.708805098545547,16.712525624330027,258529600,0.21308872454941863,
2014-01-09,16.641496658325195,16.962217256962226,16.6052057937355,16.96035533748994,279148800,0.3570114632267263,
2014-01-10,16.530458450317383,16.77425566699527,16.473696395439283,16.744168431754773,304976000,0.3005592715559864,
2014-01-13,16.617000579833984,16.826988410791607,16.435547836448453,16.43647879657939,378492800,0.3914405743431537,
2014-01-14,16.947641372680664,16.95818672886797,16.676857961666794,16.694228147808815,332561600,0.2813287672011775,
2014-01-15,17.287900924682617,17.375990919886174,17.111101398787024,17.16879439876727,391638800,0.26488952109914976,
2014-01-16,17.19144058227539,17.272086228123992,17.11172423983902,17.211601993737542,229278000,0.16036198828497206,
2014-01-17,16.77021598815918,17.12381496823057,16.746332402969124,17.105515483864185,426739600,0.3774825652614453,
2014-01-21,17.030773162841797,17.061789704426307,16.762471132967843,16.780151091755037,328526800,0.2993185714584641,
2014-01-22,17.1064510345459,17.285730370660524,16.991686219062174,17.08784012099154,379985200,0.2940441515983494,0.29752391272178336
2014-01-23,17.25130844116211,17.261234265762468,16.898640182522726,17.057759830993465,403239200,0.36259408323974185,0.312323673132799
2014-01-24,16.937721252441406,17.233937193801214,16.896777228469734,17.183688538092323,429354800,0.3371599653314803,0.30700638568319455
2014-01-27,17.075124740600586,17.20850049556836,16.927792868393958,17.061788159011268,554878800,0.2807076271744009,0.29781192140002205
2014-01-28,15.710359573364258,15.974006817519307,15.572950190550289,15.780458220186341,1065523200,0.40105662696901767,0.30864599294953454
2014-01-29,15.532007217407227,15.737343550917723,15.465940525010675,15.63126379644363,502810000,0.27140302590704835,0.31281130018936526
2014-01-30,15.501922607421875,15.710361624392924,15.406389852532442,15.587531193586255,678501600,0.30397177186048197,0.30902275080606206
2014-01-31,15.527352333068848,15.5561988404138,15.30867944105136,15.359237856732726,464797200,0.24751939936243872,0.30523418850652295
2014-02-03,15.55620002746582,15.74850953893599,15.487032345939486,15.589699680764996,401464000,0.2614771929965034,0.2959510898389051
2014-02-04,15.781388282775879,15.802170891782328,15.594353084281604,15.690197255691148,376681200,0.20781780750072443,0.29070030700315846
