Date,Close,High,Low,Open,Volume,High_Low,ATR
2014-01-02,0.37386393547058105,0.37669268622636576,0.3705637637233889,0.3752783108484734,260092000,0.0061289225029768635,
2014-01-03,0.3693852126598358,0.37527839793373513,0.36820657560505593,0.3745712100806824,259332000,0.0070718223286792,
2014-01-06,0.3743354082107544,0.37716413083197137,0.36962083304083665,0.37315674334258714,409492000,0.007543297791134718,
2014-01-07,0.38046422600746155,0.3818786010840194,0.3755139694413322,0.37810695294713953,333288000,0.006364631642687191,
2014-01-08,0.3856504559516907,0.38753628103104115,0.38046442995824525,0.3818788057929898,308192000,0.007071851072795898,
2014-01-09,0.37127095460891724,0.3804643103416184,0.37009231781749824,0.37975712264658346,292172000,0.010371992524120133,
2014-01-10,0.37079954147338867,0.37504264027574635,0.36749936912762304,0.3724496557471941,218492000,0.0075432711481233095,
2014-01-13,0.36207759380340576,0.37315677472719594,0.3613704060633937,0.3707995009944355,243332000,0.011786368663802227,
2014-01-14,0.3733924627304077,0.374099650374566,0.3623132552073981,0.36396336907740595,241828000,0.011786395167167896,
2014-01-15,0.37739986181259155,0.3788142372504401,0.3733925022065789,0.3750425881501231,175044000,0.005421735043861231,
2014-01-16,0.3785784840583801,0.3792856717500587,0.37574976139258354,0.3773998472725551,220652000,0.003535910357475136,
2014-01-17,0.37692850828170776,0.3830574325986641,0.37457123402148235,0.3785785946436804,340400000,0.008486198577181747,
2014-01-21,0.378342866897583,0.3807001410507641,0.3743355064573601,0.37739994037575586,246076000,0.006364634593404028,
2014-01-22,0.3778713047504425,0.3795213905443132,0.37339246833746076,0.3790499414747667,337940000,0.006128922206852461,0.007543282401447289
2014-01-23,0.3764570355415344,0.3807001345651599,0.3736283122260921,0.3766927741932063,185028000,0.007071822339067779,0.007610632389739497
2014-01-24,0.36679208278656006,0.3748068290606035,0.36679208278656006,0.3733924538060914,246696000,0.008014746274043416,0.007677984100122655
2014-01-27,0.3644348680973053,0.3719781384335696,0.36231330487400254,0.36679214183369535,233812000,0.009664833559567043,0.007829522369296392
2014-01-28,0.3679708242416382,0.36820656288481984,0.36231334971358625,0.36372772537083,167996000,0.005893213171233591,0.007795849621335421
2014-01-29,0.3644348680973053,0.36867796644299133,0.36419912948329847,0.3665564032196886,162944000,0.004478836959692867,0.007610634327542347
2014-01-30,0.3705637753009796,0.37127096301202056,0.36537775082062474,0.3665563876387202,202896000,0.005893212191395825,0.007290721446633468
2014-01-31,0.3700924515724182,0.3722139873233485,0.36514216401901045,0.36537787460193166,335348000,0.007071823304338032,0.0072570466006488055
2014-02-03,0.3651421368122101,0.3731568580529105,0.3637277610163567,0.37268540882126794,431728000,0.009429097036553813,0.0070886700558453475
2014-02-04,0.3672635555267334,0.36797074319960393,0.3630204575904269,0.3649062820177761,280692000,0.004950285609177041,0.006600376515988858
2014-02-05,0.3639633059501648,0.3658491299738635,0.3611345558641613,0.36467049347166564,214676000,0.004714574109702163,0.006549865020691782
2014-02-06,0.3686779737472534,0.36962087202012234,0.36396342618106853,0.36443487531750296,168380000,0.00565744583905381,0.006701403269375973
2014-02-07,0.37409964203834534,0.3745710910903068,0.3663206343277786,0.36962080579242385,157248000,0.008250456762528169,0.006684564568329289
2014-02-10,0.3752783238887787,0.3802286097824987,0.37339249935303204,0.37362823795784483,324372000,0.006836110429466691,0.006718241413762336
2014-02-11,0.3830573856830597,0.3840002840312965,0.3755141145943985,0.3773999112908721,235384000,0.008486169436898006,0.006886616215908446
2014-02-12,0.3967294692993164,0.39955821975414596,0.3842359151268673,0.3842359151268673,744528000,0.015322304627278682,0.007475936379352082
2014-02-13,0.4092230796813965,0.411580381417851,0.39955827463624893,0.4066300955428576,902836000,0.012022106781602093,0.007762176415606273
