Date,Close,High,Low,Open,Volume
2025-12-12,176.4499969482422,185.25,176.22000122070312,182.97000122070312,14532100
2025-12-15,162.0800018310547,176.5,160.5399932861328,176.0,25393400
2025-12-16,167.5,171.49000549316406,161.9499969482422,164.97000122070312,21181000
2025-12-17,160.3800048828125,171.16000366210938,160.30999755859375,167.75,19144900
2025-12-18,158.24000549316406,169.50999450683594,157.42999267578125,167.80999755859375,17534700
2025-12-19,164.82000732421875,167.75,161.6300048828125,163.39999389648438,22062400
2025-12-22,164.32000732421875,170.6699981689453,163.69000244140625,168.82000732421875,19234500
2025-12-23,157.8800048828125,162.72999572753906,156.5,162.25,15891200
2025-12-24,158.7100067138672,159.27999877929688,155.10000610351562,157.1999969482422,7097600
2025-12-26,158.80999755859375,159.91000366210938,154.1199951171875,159.88999938964844,12298200
2025-12-29,155.38999938964844,162.92999267578125,155.32000732421875,157.9499969482422,14073500
2025-12-30,155.61000061035156,159.3800048828125,154.1300048828125,155.82000732421875,12740200
2025-12-31,151.9499969482422,156.8000030517578,151.4199981689453,156.24000549316406,15918100
2026-01-02,157.16000366210938,160.7899932861328,149.75,154.58999633789062,20185600
2026-01-05,164.72000122070312,167.6999969482422,160.9600067138672,163.4199981689453,22859000
2026-01-06,157.97000122070312,167.13999938964844,154.0500030517578,166.8800048828125,22627800
2026-01-07,161.8300018310547,170.16000366210938,158.4499969482422,163.4499969482422,28406900
2026-01-08,166.97000122070312,170.6199951171875,156.1699981689453,158.6300048828125,25159400
2026-01-09,157.3300018310547,167.1999969482422,155.4600067138672,166.75,27962600
2026-01-12,162.22999572753906,163.82000732421875,154.69000244140625,156.27000427246094,16182000
2026-01-13,172.99000549316406,173.75999450683594,159.92999267578125,164.4499969482422,27656200
2026-01-14,179.3300018310547,190.1999969482422,176.1199951171875,178.63999938964844,40257000
2026-01-15,170.91000366210938,179.25,170.08999633789062,179.1300048828125,21486500
2026-01-16,173.7100067138672,173.8800048828125,167.58999633789062,171.92999267578125,19462500
2026-01-20,160.22999572753906,165.72000122070312,158.85000610351562,165.1699981689453,25666700
2026-01-21,163.80999755859375,165.72000122070312,156.00999450683594,161.27000427246094,18440800
2026-01-22,160.97999572753906,164.63999938964844,159.44000244140625,163.72999572753906,11116000
2026-01-23,163.11000061035156,168.9600067138672,158.72000122070312,160.94000244140625,14879300
2026-01-26,160.5800018310547,163.9199981689453,158.6199951171875,159.41000366210938,14516500
2026-01-27,161.5800018310547,161.6699981689453,156.97999572753906,160.30999755859375,13962200
2026-01-28,158.4499969482422,165.72000122070312,157.0,164.4499969482422,14082600
2026-01-29,143.19000244140625,156.0,139.36000061035156,155.9499969482422,34618500
2026-01-30,149.7100067138672,151.14999389648438,139.89999389648438,140.0,22768000
2026-02-02,139.6300048828125,147.8800048828125,138.0,139.77000427246094,27171500
2026-02-03,133.25999450683594,140.22999572753906,126.73999786376953,140.13999938964844,26169000
2026-02-04,129.08999633789062,130.82000732421875,121.19000244140625,130.00999450683594,25775600
2026-02-05,106.98999786376953,122.0,104.16999816894531,120.25,60129700
2026-02-06,134.92999267578125,135.6699981689453,114.68000030517578,114.94999694824219,57771000
2026-02-09,138.44000244140625,139.5800018310547,125.12999725341797,127.37000274658203,34194600
