Date,Close,High,Low,Open,Volume
2025-12-12,90270.4140625,92747.9296875,89532.6015625,92513.6640625,80275884583
2025-12-13,90298.7109375,90647.5703125,89800.9921875,90257.796875,64237748110
2025-12-14,88175.1796875,90498.109375,87634.9375,90296.4375,50465972205
2025-12-15,86419.78125,89983.921875,85304.078125,88171.078125,45559514323
2025-12-16,87843.984375,88170.09375,85381.6875,86424.40625,41262178223
2025-12-17,86143.7578125,90264.5703125,85316.265625,87847.6171875,44243392914
2025-12-18,85462.5078125,89412.6640625,84436.3125,86144.3671875,52667115348
2025-12-19,88103.3828125,89339.1171875,85107.6640625,85476.1328125,46733310561
2025-12-20,88344.0,88497.203125,87924.875,88101.671875,14688196659
2025-12-21,88621.75,89027.953125,87613.203125,88344.703125,19845522660
2025-12-22,88490.015625,90501.9296875,87908.0703125,88621.3984375,38047472118
2025-12-23,87414.0,88898.3828125,86606.9765625,88490.03125,43683011533
2025-12-24,87611.9609375,87956.8828125,86411.796875,87404.3203125,25550297986
2025-12-25,87234.7421875,88501.7890625,86949.2578125,87608.3203125,19953216347
2025-12-26,87301.4296875,89459.4296875,86628.140625,87235.5078125,42455674908
2025-12-27,87802.15625,87874.78125,87182.9765625,87301.4296875,13741199310
2025-12-28,87835.8359375,87986.890625,87394.953125,87799.34375,15156557929
2025-12-29,87138.140625,90299.15625,86717.9140625,87835.7890625,48411625849
2025-12-30,88430.1328125,89297.9375,86735.546875,87134.3515625,35586356225
2025-12-31,87508.828125,89080.2890625,87130.5625,88429.5859375,33830210616
2026-01-01,88731.984375,88803.2265625,87399.40625,87508.046875,18849043990
2026-01-02,89944.6953125,90884.4609375,88298.6171875,88733.0625,46398906171
2026-01-03,90603.1875,90679.5703125,89328.0703125,89945.0546875,20774828592
2026-01-04,91413.4921875,91712.5859375,90595.1015625,90603.0,26770491368
2026-01-05,93882.5546875,94762.0703125,91414.625,91414.625,53376407252
2026-01-06,93729.03125,94395.296875,91286.546875,93876.9453125,52430605257
2026-01-07,91308.0546875,93738.7890625,90601.8046875,93727.46875,43461295053
2026-01-08,91027.125,91485.8515625,89233.875,91309.640625,42386697030
2026-01-09,90513.1015625,91910.671875,89625.3828125,91026.2734375,38305906684
2026-01-10,90386.6484375,90713.03125,90283.3984375,90510.1015625,12385895282
2026-01-11,90827.4609375,91155.2265625,90212.0234375,90385.359375,17165568977
2026-01-12,91192.9921875,92395.5234375,90055.0234375,90825.859375,41346275358
2026-01-13,95321.78125,96011.625,90941.9296875,91185.3359375,54980674354
2026-01-14,96929.328125,97860.6015625,94583.046875,95322.90625,60592490863
2026-01-15,95551.1875,97150.171875,95103.2421875,96931.2890625,53086363027
2026-01-16,95525.1171875,95801.890625,94259.2734375,95554.1015625,33248170537
2026-01-17,95099.921875,95598.4765625,95005.6171875,95525.15625,16021715122
2026-01-18,93634.4296875,95491.5078125,93588.8671875,95101.1796875,20809781232
2026-01-19,92553.59375,93660.828125,92089.25,93655.671875,39195241508
2026-01-20,88310.90625,92798.4296875,87814.9296875,92553.6015625,53072968031
2026-01-21,89376.9609375,90430.40625,87231.5703125,88326.5078125,56330422434
2026-01-22,89462.453125,90258.9609375,88438.4453125,89378.5234375,35549685694
2026-01-23,89503.875,91100.25,88486.359375,89462.046875,38997586037
2026-01-24,89110.734375,89811.609375,89044.2890625,89506.1484375,14558687712
2026-01-25,86572.21875,89193.1484375,86003.7109375,89104.765625,36124986722
2026-01-26,88267.140625,88743.0703125,86429.2890625,86566.5234375,45329286974
2026-01-27,89102.5703125,89427.125,87228.921875,88257.4765625,38744942267
2026-01-28,89184.5703125,90439.2890625,88721.4609375,89104.046875,39807419296
2026-01-29,84561.5859375,89200.78125,83250.6015625,89169.8515625,64653083162
2026-01-30,84128.65625,84602.1640625,81071.4765625,84562.7265625,72083816087
2026-01-31,78621.1171875,84136.921875,75815.8828125,84126.5,70479259159
2026-02-01,76974.4453125,79322.609375,75698.8984375,78626.125,53372509744
2026-02-02,78688.765625,79258.609375,74551.3359375,76968.875,75140589684
2026-02-03,75633.546875,79118.8515625,72897.140625,78693.5078125,68249110822
2026-02-04,73019.703125,76864.65625,71779.9296875,75640.09375,67215363944
2026-02-05,62702.09765625,73161.5546875,62353.53515625,73016.375,125509410908
2026-02-06,70555.390625,71681.3046875,60074.203125,62704.453125,114674259489
2026-02-07,69281.96875,71611.1484375,67364.4453125,70553.796875,62347107663
2026-02-08,70264.7265625,72206.90625,68852.8984375,69283.7265625,39721722619
2026-02-09,70120.78125,71369.96875,68291.03125,70243.328125,52081598792
